time,open,high,low,close,volume
1724893200,1.11314,1.11371,1.11274,1.11354,8324
1724907600,1.11356,1.114,1.10719,1.10849,21801
1724922000,1.10852,1.11,1.10728,1.10842,21939
1724936400,1.10842,1.10896,1.10556,1.10816,29697
1724950800,1.10817,1.10854,1.10747,1.1078,15224
1724965200,1.10772,1.10833,1.10754,1.10806,5196
1724979600,1.10806,1.1082,1.10698,1.1074,8494
1724994000,1.10742,1.1095,1.10736,1.10748,16166
1725008400,1.10749,1.10883,1.10578,1.1068,21997
1725022800,1.1068,1.10804,1.1044,1.10495,32075
1725037200,1.10496,1.10568,1.10465,1.1047,13074
1725224400,1.10489,1.10559,1.1042,1.10535,5504
1725238800,1.10536,1.10556,1.1044,1.10485,8073
1725253200,1.10484,1.10774,1.10454,1.10676,15572
1725267600,1.10676,1.10728,1.10584,1.1068,16362
1725282000,1.10682,1.1072,1.106,1.10659,11292
1725296400,1.10662,1.10728,1.10662,1.10728,1341
1725310800,1.10702,1.1073,1.1059,1.10607,5241
1725325200,1.10608,1.10704,1.1054,1.10543,9856
1725339600,1.10542,1.10678,1.1048,1.10486,19567
1725354000,1.10486,1.10526,1.10332,1.1048,21358
1725368400,1.10483,1.10694,1.1036,1.10392,33116
1725382800,1.10394,1.10446,1.10264,1.10433,12629
1725397200,1.10415,1.10514,1.10396,1.10483,8902
1725411600,1.10482,1.10572,1.10476,1.10564,10572
1725426000,1.10564,1.10629,1.10468,1.10518,20790
1725440400,1.1052,1.10587,1.104,1.10525,17176
1725454800,1.10524,1.10952,1.105,1.10845,29215
1725469200,1.10842,1.10862,1.10653,1.10832,13593
1725483600,1.10838,1.10865,1.10757,1.10792,6612
1725498000,1.10793,1.10856,1.10748,1.1077,10056
1725512400,1.1077,1.11004,1.10767,1.10991,17734
1725526800,1.1099,1.11198,1.10872,1.10924,23352
1725541200,1.10926,1.11088,1.10763,1.11009,31413
1725555600,1.1101,1.11134,1.10996,1.11106,12545
1725570000,1.11102,1.11146,1.11086,1.11132,5563
1725584400,1.11133,1.11176,1.11093,1.1116,7461
1725598800,1.1116,1.1121,1.11108,1.11174,17892
1725613200,1.11174,1.11556,1.108,1.1121,30170
1725627600,1.11212,1.11352,1.10657,1.10768,57352
1725642000,1.10769,1.10896,1.10696,1.10856,18448
1725829200,1.10827,1.10911,1.10824,1.10832,6957
1725843600,1.10834,1.1091,1.10746,1.10757,8521
1725858000,1.10758,1.1076,1.10456,1.10476,18098
1725872400,1.10476,1.10592,1.10358,1.10396,17484
1725886800,1.10397,1.10522,1.10342,1.10488,20772
1725901200,1.1049,1.10538,1.10339,1.10352,10707
1725915600,1.10373,1.10397,1.10283,1.10308,5078
1725930000,1.10308,1.10406,1.10306,1.10401,6262
1725944400,1.104,1.10496,1.10336,1.10379,14063
1725958800,1.10378,1.1044,1.10266,1.10298,16922
1725973200,1.10296,1.1035,1.10153,1.10267,23265
1725987600,1.10268,1.10279,1.10184,1.10194,10455
1726002000,1.10195,1.10238,1.10168,1.10202,4873
1726016400,1.10202,1.10472,1.10182,1.10468,11435
1726030800,1.10467,1.1052,1.10366,1.10438,16953
1726045200,1.10438,1.10549,1.10034,1.10162,25195
1726059600,1.10164,1.10263,1.1002,1.1016,32285
1726074000,1.10161,1.10266,1.1011,1.1012,13684
1726088400,1.1013,1.10154,1.1006,1.10068,3693
1726102800,1.10067,1.1017,1.10066,1.10164,7290
1726117200,1.10161,1.1024,1.10055,1.10155,15489
1726131600,1.1016,1.10326,1.10097,1.10252,21571
1726146000,1.10252,1.10481,1.10247,1.10462,24827
1726160400,1.10463,1.10751,1.10425,1.10748,17915
1726174800,1.10739,1.10874,1.10704,1.10872,5010
1726189200,1.10874,1.10902,1.10794,1.10844,9580
1726203600,1.10844,1.1094,1.10731,1.10927,15923
1726218000,1.10928,1.11009,1.10792,1.10931,20912
1726232400,1.10932,1.1102,1.1077,1.1084,27621
1726246800,1.1084,1.1086,1.10729,1.10756,10822
1726434000,1.10802,1.10924,1.10757,1.10894,5550
1726448400,1.10893,1.11048,1.10867,1.1097,8080
1726462800,1.1097,1.11262,1.10958,1.1123,15500
1726477200,1.11229,1.11327,1.11159,1.1125,18793
1726491600,1.1125,1.11376,1.11166,1.1129,21328
1726506000,1.1129,1.11337,1.11162,1.11326,9678
1726520400,1.11328,1.1133,1.11219,1.1123,4331
1726534800,1.11227,1.11298,1.11218,1.11245,7071
1726549200,1.11247,1.11463,1.11158,1.11448,14292
1726563600,1.11448,1.11448,1.1118,1.11248,22357
1726578000,1.11249,1.11282,1.11117,1.11194,28582
1726592400,1.11192,1.11236,1.11107,1.1114,15785
1726606800,1.1115,1.11286,1.11137,1.1127,4899
1726621200,1.11271,1.11306,1.112,1.11201,6443
1726635600,1.112,1.11332,1.11154,1.11298,15241
1726650000,1.11296,1.114,1.1118,1.11222,16077
1726664400,1.11224,1.11398,1.11082,1.11242,21116
1726678800,1.11244,1.11892,1.10966,1.11177,53671
1726693200,1.11164,1.11241,1.1079,1.10815,9830
1726707600,1.10814,1.11214,1.10686,1.11202,17011
1726722000,1.11201,1.11692,1.112,1.11628,23260
1726736400,1.11628,1.11788,1.11258,1.11259,26974
1726750800,1.11258,1.11584,1.11166,1.11556,33402
1726765200,1.11556,1.11679,1.11524,1.11616,15566
1726779600,1.11632,1.11632,1.11572,1.11604,5640
1726794000,1.11604,1.11694,1.11573,1.1165,10867
1726808400,1.1165,1.1182,1.11524,1.11644,22661
1726822800,1.11645,1.1177,1.11541,1.11744,18238
1726837200,1.11744,1.11762,1.11361,1.11738,34186
1726851600,1.11736,1.11744,1.11561,1.11636,16013
1727038800,1.11628,1.11662,1.11561,1.11589,5737
1727053200,1.11586,1.1165,1.11558,1.11636,6979
1727067600,1.11636,1.11673,1.10832,1.10925,24811
1727082000,1.10924,1.11258,1.10922,1.11226,19662
1727096400,1.11225,1.11434,1.11153,1.11252,29542
1727110800,1.11253,1.11286,1.11096,1.11108,12352
1727125200,1.11153,1.11162,1.11043,1.11058,5285
1727139600,1.11059,1.11177,1.11035,1.11169,9291
1727154000,1.11171,1.1145,1.11044,1.11401,20123
1727168400,1.11399,1.11478,1.11221,1.1141,18250
1727182800,1.11407,1.11635,1.11324,1.11586,26542
1727197200,1.11585,1.1181,1.11548,1.11797,10348
1727211600,1.11798,1.1194,1.11777,1.11932,6349
1727226000,1.11933,1.11988,1.11852,1.11958,9817
1727240400,1.11959,1.11966,1.11822,1.11849,16828
1727254800,1.11848,1.12079,1.11782,1.11978,18902
1727269200,1.11979,1.12142,1.1133,1.11346,27710
1727283600,1.11346,1.1139,1.11216,1.1133,13165
1727298000,1.11334,1.11371,1.1129,1.11366,5074
1727312400,1.11367,1.11454,1.11316,1.11417,7590
1727326800,1.11416,1.1158,1.11258,1.11414,20906
1727341200,1.11414,1.11654,1.11375,1.11512,25133
1727355600,1.11512,1.11894,1.11258,1.11694,33093
1727370000,1.11692,1.11842,1.11684,1.11766,14862
1727384400,1.11766,1.11782,1.1168,1.11693,8964
1727398800,1.11692,1.11733,1.11625,1.11646,10253
1727413200,1.11647,1.1176,1.11248,1.11445,28653
1727427600,1.11446,1.12018,1.11372,1.11998,24318
1727442000,1.11995,1.12031,1.11462,1.11517,31532
1727456400,1.11518,1.1168,1.11504,1.1164,14293
1727643600,1.11595,1.11739,1.11578,1.11709,6741
1727658000,1.11708,1.11728,1.11564,1.11617,10016
1727672400,1.11618,1.1209,1.1156,1.12058,20012
1727686800,1.12058,1.12058,1.11834,1.11898,19844
1727701200,1.11899,1.11913,1.1135,1.11484,31983
1727715600,1.11485,1.11636,1.11137,1.11348,21908
1727730000,1.11319,1.11427,1.11272,1.11322,6771
1727744400,1.11322,1.11436,1.11313,1.11406,9210
1727758800,1.11409,1.11442,1.1098,1.1103,23532
1727773200,1.11031,1.11148,1.10701,1.1071,24816
1727787600,1.10712,1.10868,1.10482,1.10545,41778
1727802000,1.10542,1.10774,1.1046,1.10678,22088
1727816400,1.1069,1.10722,1.10634,1.10656,5386
1727830800,1.10656,1.1074,1.10604,1.1063,11613
1727845200,1.1063,1.10829,1.10541,1.10724,21214
1727859600,1.10723,1.10774,1.10511,1.10535,24042
1727874000,1.10536,1.10658,1.10327,1.10468,28938
1727888400,1.10468,1.10537,1.10368,1.10452,12633
1727902800,1.10477,1.10496,1.10373,1.10392,5762
1727917200,1.1039,1.10408,1.10321,1.10329,9514
1727931600,1.1033,1.10462,1.1025,1.10377,23090
1727946000,1.10376,1.1047,1.10281,1.10322,23307
1727960400,1.1032,1.10439,1.10084,1.10304,37980
1727974800,1.10306,1.10362,1.10251,1.10298,13944
1727989200,1.10329,1.10396,1.10312,1.10346,5484
1728003600,1.10346,1.10362,1.10254,1.10278,11933
1728018000,1.10279,1.10357,1.1021,1.10256,21777
1728032400,1.10256,1.10369,1.09592,1.0961,42386
1728046800,1.0961,1.09818,1.09514,1.09598,47802
1728061200,1.09597,1.09778,1.09579,1.0975,15797
1728248400,1.09678,1.09754,1.09632,1.097,10487
1728262800,1.097,1.09777,1.09684,1.09685,14862
1728277200,1.09684,1.09791,1.09582,1.09702,28394
1728291600,1.09702,1.09837,1.09542,1.09772,32829
1728306000,1.0977,1.09848,1.09696,1.0984,40134
1728320400,1.0984,1.0987,1.09658,1.09748,19280
1728334800,1.09759,1.09839,1.09732,1.09818,8175
1728349200,1.09817,1.09869,1.09728,1.09855,19136
1728363600,1.09854,1.09973,1.09786,1.09939,29850
1728378000,1.0994,1.0995,1.09714,1.0976,27531
1728392400,1.09758,1.0984,1.0961,1.09758,33843
1728406800,1.09756,1.09807,1.09658,1.09807,18049
1728421200,1.09758,1.0981,1.09738,1.09754,7317
1728435600,1.09754,1.09774,1.09621,1.09632,16819
1728450000,1.09634,1.09762,1.0951,1.09579,32167
1728464400,1.0958,1.09708,1.09528,1.09568,23047
1728478800,1.09568,1.09599,1.09396,1.09416,29623
1728493200,1.09416,1.09428,1.09362,1.094,15098
1728507600,1.09386,1.0943,1.0938,1.09406,7160
1728522000,1.09404,1.09462,1.09384,1.09411,14147
1728536400,1.0941,1.09432,1.09282,1.0933,20164
1728550800,1.09331,1.09552,1.09078,1.09442,41653
1728565200,1.09441,1.09498,1.09031,1.09062,53983
1728579600,1.09062,1.09377,1.09001,1.0937,21299
1728594000,1.09293,1.09378,1.09293,1.09375,6175
1728608400,1.09374,1.09408,1.09296,1.09356,9451
1728622800,1.09358,1.09538,1.09322,1.09496,16781
1728637200,1.09494,1.09512,1.09261,1.09332,24834
1728651600,1.09331,1.09525,1.09281,1.09449,31035
1728666000,1.09448,1.09475,1.09325,1.0937,11351
1728853200,1.09328,1.09338,1.09154,1.09216,7018
1728867600,1.09215,1.09293,1.0918,1.09238,11315
1728882000,1.09237,1.09318,1.09224,1.0927,17397
1728896400,1.0927,1.09367,1.09074,1.09094,19750
1728910800,1.09096,1.09276,1.09008,1.09016,25472
1728925200,1.09016,1.09092,1.08882,1.09092,11659
1728939600,1.09073,1.09104,1.0904,1.09074,5885
1728954000,1.09072,1.09088,1.08916,1.0893,9764
1728968400,1.0893,1.09164,1.0885,1.09104,23648
1728982800,1.09106,1.0915,1.08972,1.091,26126
1728997200,1.091,1.09168,1.08894,1.08895,30830
1729011600,1.08896,1.08926,1.08819,1.08914,14064
1729026000,1.08922,1.08933,1.08821,1.08854,6149
1729040400,1.08854,1.08958,1.08844,1.08894,11793
1729054800,1.08896,1.08904,1.08752,1.08834,26052
1729069200,1.08833,1.09016,1.08826,1.08888,23306
1729083600,1.0889,1.08976,1.08662,1.08682,28751
1729098000,1.08682,1.08684,1.08532,1.08618,12451
1729112400,1.08619,1.08704,1.08563,1.08632,8169
1729126800,1.08631,1.08652,1.08512,1.08534,13032
1729141200,1.08534,1.08585,1.0849,1.08516,20358
1729155600,1.08518,1.08742,1.08334,1.0843,31961
1729170000,1.08431,1.08448,1.08112,1.08248,46239
1729184400,1.08247,1.0832,1.0821,1.08308,12442
1729198800,1.08303,1.08334,1.08253,1.0829,6719
1729213200,1.0829,1.08406,1.08276,1.08404,12401
1729227600,1.08406,1.08488,1.08346,1.08378,22010
1729242000,1.08378,1.08602,1.08342,1.08594,22214
1729256400,1.08594,1.08682,1.08512,1.08668,24257
1729270800,1.08668,1.08696,1.08591,1.08674,12417
1729458000,1.08614,1.08718,1.08614,1.08649,8161
1729472400,1.0865,1.08684,1.08584,1.08588,13852
1729486800,1.08588,1.08635,1.08463,1.08554,19477
1729501200,1.08553,1.08591,1.08446,1.08574,20855
1729515600,1.08574,1.0858,1.08172,1.08186,26643
1729530000,1.08186,1.08232,1.0811,1.08146,12784
1729544400,1.08155,1.08184,1.0814,1.08162,6997
1729558800,1.08163,1.08214,1.08151,1.08204,14062
1729573200,1.08204,1.0838,1.08181,1.0827,19405
1729587600,1.0827,1.08308,1.0811,1.08118,23175
1729602000,1.08118,1.08186,1.0801,1.08076,31742
1729616400,1.08077,1.08089,1.07926,1.07988,12558
1729630800,1.07992,1.08014,1.07922,1.07952,5713
1729645200,1.07953,1.08054,1.07938,1.08022,16387
1729659600,1.08023,1.08068,1.07794,1.07883,23502
1729674000,1.07882,1.07894,1.07612,1.07744,25585
1729688400,1.07744,1.07864,1.07696,1.07733,29515
1729702800,1.07732,1.07866,1.07673,1.07823,17008
1729717200,1.07834,1.079,1.07794,1.07888,7090
1729731600,1.07889,1.07936,1.07812,1.07932,15541
1729746000,1.07933,1.08082,1.07704,1.08032,33189
1729760400,1.08032,1.08054,1.07887,1.07964,29422
1729774800,1.07966,1.08114,1.0795,1.08108,33371
1729789200,1.08108,1.08299,1.08108,1.08279,14603
1729803600,1.08266,1.08289,1.08201,1.08217,6387
1729818000,1.08218,1.08276,1.082,1.08219,10650
1729832400,1.0822,1.08374,1.08138,1.08238,22297
1729846800,1.08238,1.08394,1.08211,1.08386,20228
1729861200,1.08386,1.08388,1.08026,1.08052,29762
1729875600,1.08053,1.08068,1.0793,1.07962,15858
1730062800,1.0794,1.08018,1.07874,1.07942,11024
1730077200,1.0794,1.0796,1.07821,1.07878,16047
1730091600,1.07878,1.08214,1.07822,1.08192,21242
1730106000,1.0819,1.08263,1.08084,1.08156,23017
1730120400,1.08156,1.08277,1.08137,1.08155,27724
1730134800,1.08156,1.08191,1.081,1.08119,14687
1730149200,1.08143,1.08194,1.08108,1.08158,6016
1730163600,1.08157,1.08182,1.08062,1.08088,14284
1730178000,1.08089,1.08205,1.08056,1.08185,22271
1730192400,1.08184,1.08264,1.0772,1.07775,30005
1730206800,1.07777,1.08122,1.0769,1.0799,49838
1730221200,1.07991,1.08188,1.0798,1.08184,18052
1730235600,1.08164,1.08261,1.08138,1.08218,6678
1730250000,1.08219,1.08258,1.08132,1.08167,13356
1730264400,1.08166,1.08448,1.0814,1.08348,20813
1730278800,1.08353,1.08595,1.0808,1.0814,37998
1730293200,1.08139,1.0867,1.08113,1.08612,45784
1730307600,1.0861,1.08715,1.08537,1.08566,17878
1730322000,1.08564,1.08602,1.0853,1.08534,6952
1730336400,1.08532,1.08582,1.08441,1.0848,16576
1730350800,1.08478,1.08638,1.08466,1.08562,24908
1730365200,1.08564,1.08868,1.08542,1.08798,35526
1730379600,1.08798,1.08882,1.08462,1.08582,54035
1730394000,1.08582,1.0885,1.08554,1.08834,23419
1730408400,1.08852,1.08874,1.08806,1.08866,6647
1730422800,1.08866,1.08887,1.08752,1.08772,14626
1730437200,1.08772,1.08782,1.08574,1.08626,19932
1730451600,1.08625,1.09058,1.08524,1.08862,34609
1730466000,1.08864,1.08897,1.08464,1.08526,48358
1730480400,1.08524,1.08529,1.08318,1.08336,17969
1730671200,1.08819,1.08914,1.08699,1.08884,15208
1730685600,1.08884,1.0905,1.08849,1.0899,18673
1730700000,1.08991,1.09022,1.08872,1.08962,27070
1730714400,1.08962,1.09148,1.08933,1.09052,25447
1730728800,1.09053,1.09097,1.08799,1.08888,34315
1730743200,1.08887,1.08893,1.0874,1.08769,14853
1730757600,1.08801,1.08808,1.08726,1.08776,6747
1730772000,1.08778,1.08801,1.08744,1.08786,10364
1730786400,1.08786,1.08977,1.0877,1.08918,16427
1730800800,1.0892,1.09019,1.08896,1.08928,18413
1730815200,1.08927,1.09305,1.08902,1.09302,32436
1730829600,1.09302,1.09366,1.09242,1.09297,16050
1730844000,1.09292,1.09374,1.08213,1.08366,57192
1730858400,1.08364,1.08393,1.0719,1.07601,100927
1730872800,1.07602,1.07814,1.07028,1.07553,84020
1730887200,1.07552,1.07618,1.06826,1.07101,63695
1730901600,1.071,1.07454,1.06983,1.07274,62587
1730916000,1.07274,1.07584,1.07262,1.0729,30502
1730930400,1.07302,1.07372,1.07129,1.07178,12798
1730944800,1.07177,1.0748,1.07174,1.07463,16884
1730959200,1.07462,1.07717,1.0741,1.07463,36863
1730973600,1.07464,1.07948,1.07464,1.07924,38535
1730988000,1.07924,1.08248,1.07813,1.08048,43605
1731002400,1.08051,1.08096,1.0767,1.08032,51470
1731016800,1.0806,1.0806,1.07792,1.07868,12143
1731031200,1.07869,1.07898,1.07765,1.07818,15732
1731045600,1.07818,1.07894,1.0761,1.07791,37180
1731060000,1.07792,1.07975,1.07444,1.07531,34988
1731074400,1.0753,1.07658,1.06868,1.07091,45255
1731088800,1.07092,1.07216,1.06998,1.07186,18278
1731276000,1.071,1.0728,1.07086,1.07202,13705
1731290400,1.07203,1.07272,1.07079,1.07174,11583
1731304800,1.07176,1.07224,1.0668,1.06814,30901
1731319200,1.06813,1.06886,1.06365,1.0648,27646
1731333600,1.06482,1.06576,1.06286,1.06491,26335
1731348000,1.06488,1.06579,1.0646,1.0656,11895
1731362400,1.0654,1.06632,1.06478,1.06483,10144
1731376800,1.06482,1.06522,1.06379,1.06399,16431
1731391200,1.06398,1.06398,1.06166,1.06263,30526
1731405600,1.06262,1.06298,1.06063,1.0623,31995
1731420000,1.0623,1.06261,1.0595,1.0607,39487
1731434400,1.0607,1.06268,1.06066,1.06238,15701
1731448800,1.06226,1.06292,1.0611,1.06281,14643
1731463200,1.06282,1.06296,1.06095,1.0613,12774
1731477600,1.06131,1.063,1.05934,1.06269,24318
1731492000,1.0627,1.06546,1.06102,1.06366,42862
1731506400,1.06366,1.0638,1.05558,1.05689,67101
1731520800,1.05691,1.05759,1.05566,1.05642,18061
1731535200,1.05632,1.05686,1.0551,1.0556,10973
1731549600,1.0556,1.05578,1.0534,1.05474,14949
1731564000,1.05472,1.05582,1.05176,1.05204,29058
1731578400,1.05204,1.05452,1.04963,1.05306,46555
1731592800,1.05306,1.05825,1.05296,1.05593,45848
1731607200,1.05594,1.05606,1.0512,1.05299,31937
1731621600,1.05304,1.05417,1.05237,1.0532,12204
1731636000,1.05319,1.0546,1.05319,1.05402,16597
1731650400,1.05401,1.05801,1.05338,1.05622,29830
1731664800,1.05622,1.0593,1.0554,1.05586,42140
1731679200,1.05584,1.05634,1.05232,1.05487,56897
1731693600,1.05489,1.05547,1.05164,1.054,21235
1731880800,1.05306,1.05508,1.05304,1.05421,16139
1731895200,1.05422,1.05466,1.05304,1.05382,14884
1731909600,1.05379,1.05714,1.05364,1.05661,28330
1731924000,1.0566,1.05688,1.05325,1.05678,27914
1731938400,1.05678,1.05926,1.05606,1.05912,31636
1731952800,1.05911,1.06072,1.05872,1.05985,13939
1731967200,1.05992,1.06,1.05872,1.05932,10188
1731981600,1.05931,1.06008,1.05827,1.05835,13917
1731996000,1.05836,1.05964,1.05234,1.05495,47678
1732010400,1.05496,1.05977,1.05436,1.05768,38566
1732024800,1.05769,1.06012,1.05655,1.05804,48722
1732039200,1.05803,1.0598,1.05711,1.05962,16731
1732053600,1.05945,1.06098,1.0593,1.06001,11008
1732068000,1.06002,1.06034,1.05866,1.05871,10243
1732082400,1.0587,1.05956,1.05532,1.05556,28374
1732096800,1.05554,1.0568,1.05422,1.05566,29211
1732111200,1.05566,1.0557,1.05068,1.05322,38655
1732125600,1.0532,1.05444,1.05256,1.05436,14973
1732140000,1.05427,1.05498,1.05418,1.05458,8817
1732154400,1.05458,1.0555,1.05458,1.05466,9215
1732168800,1.05468,1.05546,1.05138,1.0517,33911
1732183200,1.05171,1.05393,1.0514,1.0533,30404
1732197600,1.0533,1.05448,1.04622,1.04875,54450
1732212000,1.04874,1.04894,1.04718,1.04746,14834
1732226400,1.04742,1.04782,1.04664,1.04716,10312
1732240800,1.04716,1.04783,1.04616,1.04647,13002
1732255200,1.04644,1.04981,1.03319,1.04019,62777
1732269600,1.0402,1.04375,1.0385,1.04295,45539
1732284000,1.04296,1.04348,1.0392,1.0419,50350
1732298400,1.0419,1.04255,1.04081,1.04186,15980
1732485600,1.04786,1.05016,1.04634,1.04781,23643
1732500000,1.04778,1.04895,1.04746,1.04792,15206
1732514400,1.04792,1.04972,1.0449,1.04896,40875
1732528800,1.04896,1.05304,1.0474,1.05285,37944
1732543200,1.05286,1.05304,1.04667,1.04861,46532
1732557600,1.04861,1.05108,1.04856,1.04966,17994
1732572000,1.04942,1.05008,1.0425,1.04541,36352
1732586400,1.04542,1.04906,1.04512,1.04753,18926
1732600800,1.04752,1.05193,1.047,1.05073,39886
1732615200,1.05072,1.05448,1.05,1.05036,43858
1732629600,1.05037,1.05102,1.04636,1.04705,48928
1732644000,1.04704,1.04904,1.04573,1.04894,23100
1732658400,1.04876,1.04965,1.04844,1.04868,15885
1732672800,1.04867,1.04883,1.04744,1.0477,12868
1732687200,1.0477,1.05404,1.04754,1.05165,42854
1732701600,1.05165,1.05738,1.05104,1.05728,42009
1732716000,1.05727,1.05877,1.0533,1.05764,56427
1732730400,1.05765,1.05788,1.05593,1.05667,14839
1732744800,1.05652,1.05698,1.05474,1.05573,12466
1732759200,1.05574,1.05613,1.05488,1.055,13326
1732773600,1.05501,1.05566,1.05275,1.0532,40118
1732788000,1.0532,1.05564,1.053,1.0534,27795
1732802400,1.0534,1.05571,1.05316,1.05528,21895
1732816800,1.05529,1.05572,1.05522,1.0555,2424
1732831200,1.05522,1.0575,1.05509,1.056,17511
1732845600,1.056,1.0577,1.0559,1.05681,15494
1732860000,1.05678,1.05973,1.0552,1.05579,38283
1732874400,1.05578,1.05734,1.05482,1.0563,38818
1732888800,1.0563,1.0568,1.05414,1.05674,43882
1732903200,1.05676,1.05847,1.05676,1.05778,34076
1733090400,1.05687,1.05706,1.0528,1.05306,21563
1733104800,1.05304,1.05321,1.05152,1.0522,18911
1733119200,1.0522,1.05373,1.0496,1.05136,49741
1733133600,1.05136,1.05384,1.0495,1.05058,44734
1733148000,1.0506,1.05148,1.04606,1.04876,63951
1733162400,1.04876,1.05161,1.04846,1.04989,25159
1733176800,1.04985,1.05018,1.04842,1.0488,12605
1733191200,1.04881,1.04944,1.04806,1.04915,14417
1733205600,1.04916,1.05309,1.04835,1.05204,35000
1733220000,1.05206,1.05298,1.05064,1.0524,30920
1733234400,1.0524,1.05303,1.04922,1.05282,50963
1733248800,1.05282,1.05351,1.05028,1.05097,19440
1733263200,1.05076,1.05127,1.04972,1.05061,12118
1733277600,1.05062,1.05202,1.04881,1.0515,17868
1733292000,1.05153,1.05292,1.04824,1.0503,32991
1733306400,1.0503,1.05124,1.04794,1.04836,37254
1733320800,1.04836,1.05442,1.04723,1.05372,57162
1733335200,1.05373,1.05389,1.05049,1.05102,25970
1733349600,1.05106,1.0516,1.0508,1.05122,9445
1733364000,1.05122,1.0529,1.05106,1.05266,10979
1733378400,1.05266,1.05466,1.05214,1.05288,25273
1733392800,1.05284,1.05683,1.05234,1.05672,37010
1733407200,1.05672,1.05897,1.05508,1.05677,44555
1733421600,1.05676,1.05887,1.0557,1.05877,17191
1733436000,1.05884,1.05886,1.0566,1.05687,9922
1733450400,1.05688,1.05804,1.05684,1.05723,12150
1733464800,1.05724,1.05942,1.05676,1.05772,23611
1733479200,1.05774,1.063,1.05714,1.06044,42513
1733493600,1.06046,1.06072,1.0544,1.05512,54327
1733508000,1.05511,1.05697,1.05424,1.05673,14297
1733695200,1.05593,1.05694,1.05512,1.05519,9433
1733709600,1.0552,1.05566,1.05322,1.05373,12365
1733724000,1.05373,1.05753,1.05366,1.05662,31669
1733738400,1.05664,1.05854,1.05579,1.05762,28677
1733752800,1.05762,1.05944,1.05668,1.0567,31828
1733767200,1.05667,1.05676,1.05471,1.05538,13162
1733781600,1.05551,1.05574,1.05454,1.05532,9102
1733796000,1.05531,1.05626,1.0549,1.05622,14512
1733810400,1.05622,1.05683,1.0523,1.05312,26024
1733824800,1.05312,1.0538,1.05158,1.0523,27870
1733839200,1.05231,1.05312,1.04985,1.05096,36325
1733853600,1.05097,1.05313,1.05087,1.05276,14894
1733868000,1.05276,1.05356,1.05272,1.05348,7496
1733882400,1.05346,1.05394,1.05204,1.05241,10496
1733896800,1.05242,1.05286,1.04882,1.05005,35884
1733911200,1.05004,1.05376,1.04871,1.05241,43340
1733925600,1.05239,1.05292,1.04802,1.04878,49985
1733940000,1.04876,1.05002,1.04815,1.0496,19852
1733954400,1.0496,1.05088,1.04917,1.0506,9315
1733968800,1.05062,1.05094,1.05008,1.05065,9248
1733983200,1.05068,1.0531,1.05044,1.05101,30086
1733997600,1.05098,1.05144,1.04696,1.04849,44230
1734012000,1.04851,1.05212,1.04638,1.05007,65192
1734026400,1.05009,1.05025,1.04643,1.04666,19734
1734040800,1.04702,1.04809,1.04634,1.04651,12353
1734055200,1.04654,1.04668,1.04564,1.04653,12110
1734069600,1.04654,1.04941,1.04532,1.04873,29685
1734084000,1.04874,1.05243,1.04834,1.05103,35651
1734098400,1.05104,1.05104,1.04822,1.04964,34118
1734112800,1.04964,1.05046,1.04892,1.05025,15016
1734300000,1.04894,1.05214,1.04852,1.05191,12621
1734314400,1.05189,1.0523,1.05098,1.05196,10674
1734328800,1.05194,1.05248,1.05002,1.05052,31719
1734343200,1.05052,1.05083,1.04833,1.05076,25608
1734357600,1.05076,1.05208,1.04746,1.05112,38413
1734372000,1.05113,1.05226,1.05057,1.05108,13378
1734386400,1.0511,1.05344,1.05092,1.05214,10047
1734400800,1.05214,1.0527,1.05026,1.05048,10337
1734415200,1.05048,1.05093,1.04804,1.04858,28787
1734429600,1.04862,1.05067,1.04792,1.05048,31964
1734444000,1.05047,1.0516,1.04945,1.04998,39575
1734458400,1.04997,1.05044,1.04852,1.04916,14905
1734472800,1.04926,1.05029,1.04918,1.05022,7875
1734487200,1.05026,1.05058,1.0496,1.05024,9885
1734501600,1.05022,1.05129,1.04875,1.04944,24478
1734516000,1.04944,1.05036,1.04826,1.0492,26309
1734530400,1.0492,1.05033,1.04671,1.04754,31296
1734544800,1.04754,1.04925,1.03439,1.03497,74142
1734559200,1.03537,1.038,1.03475,1.03782,19964
1734573600,1.03784,1.03908,1.03726,1.03822,16933
1734588000,1.0382,1.04224,1.03774,1.04125,43940
1734602400,1.04126,1.04158,1.03859,1.0399,45973
1734616800,1.03989,1.04073,1.03546,1.03616,50996
1734631200,1.03616,1.03774,1.03553,1.03634,22039
1734645600,1.03648,1.03693,1.03588,1.03636,11005
1734660000,1.03635,1.03668,1.03566,1.03663,13592
1734674400,1.03662,1.03985,1.0343,1.03828,38896
1734688800,1.03829,1.04192,1.03796,1.04075,35694
1734703200,1.04074,1.0445,1.0386,1.04286,54075
1734717600,1.04284,1.04476,1.04221,1.04294,20684
1734904800,1.04316,1.04462,1.04268,1.04361,10063
1734919200,1.0436,1.04454,1.0436,1.04402,8167
1734933600,1.044,1.04421,1.04073,1.04078,21412
1734948000,1.04078,1.04099,1.03858,1.03996,25446
1734962400,1.03998,1.0418,1.03843,1.03976,31502
1734976800,1.03976,1.04143,1.03976,1.04064,12943
1734991200,1.04096,1.04106,1.03981,1.04028,5943
1735005600,1.04027,1.04088,1.03888,1.0397,8446
1735020000,1.03969,1.04056,1.03901,1.03922,13656
